library,path,issue,value
CONTEMPORARY,/data/Music/CONTEMPORARY/Destiny's Child/Now 7/23 Survivor.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Destiny's Child/Now That's What I Call Music 6/10 Independent Woman (Part 1) 2.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Destiny's Child/Now That's What I Call Music 6/10 Independent Woman (Part 1).mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Destiny's Child/Survivor/Nasty Girl.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Destiny's Child/Survivor/Nasty Girl.mp3,missing_tracknumber,
CONTEMPORARY,/data/Music/CONTEMPORARY/Destiny's Child/Survivor(RETAIL)/42 Bootylicious 2.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Destiny's Child/Survivor(RETAIL)/42 Bootylicious.mp3,missing_albumartist,
CONTEMPORARY,"/data/Music/CONTEMPORARY/Destiny's Child/Unknown Album/12 No, No, No 2.mp3",missing_album,
CONTEMPORARY,"/data/Music/CONTEMPORARY/Destiny's Child/Unknown Album/12 No, No, No 2.mp3",missing_albumartist,
CONTEMPORARY,"/data/Music/CONTEMPORARY/Destiny's Child/Unknown Album/12 No, No, No.mp3",missing_album,
CONTEMPORARY,"/data/Music/CONTEMPORARY/Destiny's Child/Unknown Album/12 No, No, No.mp3",missing_albumartist,
CONTEMPORARY,"/data/Music/CONTEMPORARY/Destiny's Child/Unknown Album/21 Bills, Bills, Bills 2.mp3",missing_album,
CONTEMPORARY,"/data/Music/CONTEMPORARY/Destiny's Child/Unknown Album/21 Bills, Bills, Bills 2.mp3",missing_albumartist,
CONTEMPORARY,"/data/Music/CONTEMPORARY/Destiny's Child/Unknown Album/21 Bills, Bills, Bills.mp3",missing_album,
CONTEMPORARY,"/data/Music/CONTEMPORARY/Destiny's Child/Unknown Album/21 Bills, Bills, Bills.mp3",missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Destiny's Child/Unknown Album/I'm  A Survivor.mp3,missing_album,
CONTEMPORARY,/data/Music/CONTEMPORARY/Destiny's Child/Unknown Album/I'm  A Survivor.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Destiny's Child/Unknown Album/I'm  A Survivor.mp3,missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Destinys Child/Summer Hits 2004 CD 2/12 Say my name.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Destinys Child/Summer Hits 2004 CD 2/12 Say my name.mp3,missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Destinys Child/The Writing On The Wall/She Cant Love You.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Destinys Child/The Writing On The Wall/She Cant Love You.mp3,missing_tracknumber,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/06 Instant Street/The Ideal Crash.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/06 Instant Street/The Ideal Crash.mp3,missing_date,
CONTEMPORARY,"/data/Music/CONTEMPORARY/Deus/In A Bar, Under The Sea/01 I Don't Mind Whatever Happens.mp3",missing_albumartist,
CONTEMPORARY,"/data/Music/CONTEMPORARY/Deus/In A Bar, Under The Sea/01 I Don't Mind Whatever Happens.mp3",missing_date,
CONTEMPORARY,"/data/Music/CONTEMPORARY/Deus/In A Bar, Under The Sea/02 Fell Off The Floor, Man.mp3",missing_albumartist,
CONTEMPORARY,"/data/Music/CONTEMPORARY/Deus/In A Bar, Under The Sea/02 Fell Off The Floor, Man.mp3",missing_date,
CONTEMPORARY,"/data/Music/CONTEMPORARY/Deus/In A Bar, Under The Sea/03 Opening Night.mp3",missing_albumartist,
CONTEMPORARY,"/data/Music/CONTEMPORARY/Deus/In A Bar, Under The Sea/03 Opening Night.mp3",missing_date,
CONTEMPORARY,"/data/Music/CONTEMPORARY/Deus/In A Bar, Under The Sea/04 Theme From Turnpike.m4a",missing_albumartist,
CONTEMPORARY,"/data/Music/CONTEMPORARY/Deus/In A Bar, Under The Sea/04 Theme From Turnpike.mp3",missing_albumartist,
CONTEMPORARY,"/data/Music/CONTEMPORARY/Deus/In A Bar, Under The Sea/04 Theme From Turnpike.mp3",missing_date,
CONTEMPORARY,"/data/Music/CONTEMPORARY/Deus/In A Bar, Under The Sea/05 Little Arithmetics.mp3",missing_albumartist,
CONTEMPORARY,"/data/Music/CONTEMPORARY/Deus/In A Bar, Under The Sea/05 Little Arithmetics.mp3",missing_date,
CONTEMPORARY,"/data/Music/CONTEMPORARY/Deus/In A Bar, Under The Sea/06 Gimme The Heat.mp3",missing_albumartist,
CONTEMPORARY,"/data/Music/CONTEMPORARY/Deus/In A Bar, Under The Sea/06 Gimme The Heat.mp3",missing_date,
CONTEMPORARY,"/data/Music/CONTEMPORARY/Deus/In A Bar, Under The Sea/07 Serpentine.mp3",missing_albumartist,
CONTEMPORARY,"/data/Music/CONTEMPORARY/Deus/In A Bar, Under The Sea/07 Serpentine.mp3",missing_date,
CONTEMPORARY,"/data/Music/CONTEMPORARY/Deus/In A Bar, Under The Sea/08 A Shocking Lack Thereof.mp3",missing_albumartist,
CONTEMPORARY,"/data/Music/CONTEMPORARY/Deus/In A Bar, Under The Sea/08 A Shocking Lack Thereof.mp3",missing_date,
CONTEMPORARY,"/data/Music/CONTEMPORARY/Deus/In A Bar, Under The Sea/09 Supermarketsong.mp3",missing_albumartist,
CONTEMPORARY,"/data/Music/CONTEMPORARY/Deus/In A Bar, Under The Sea/09 Supermarketsong.mp3",missing_date,
CONTEMPORARY,"/data/Music/CONTEMPORARY/Deus/In A Bar, Under The Sea/10 Memory of A Festival.mp3",missing_albumartist,
CONTEMPORARY,"/data/Music/CONTEMPORARY/Deus/In A Bar, Under The Sea/10 Memory of A Festival.mp3",missing_date,
CONTEMPORARY,"/data/Music/CONTEMPORARY/Deus/In A Bar, Under The Sea/11 Guilty Pleasures.mp3",missing_albumartist,
CONTEMPORARY,"/data/Music/CONTEMPORARY/Deus/In A Bar, Under The Sea/11 Guilty Pleasures.mp3",missing_date,
CONTEMPORARY,"/data/Music/CONTEMPORARY/Deus/In A Bar, Under The Sea/12 Nine Threads.mp3",missing_albumartist,
CONTEMPORARY,"/data/Music/CONTEMPORARY/Deus/In A Bar, Under The Sea/12 Nine Threads.mp3",missing_date,
CONTEMPORARY,"/data/Music/CONTEMPORARY/Deus/In A Bar, Under The Sea/13 Disappointed In The Sun.mp3",missing_albumartist,
CONTEMPORARY,"/data/Music/CONTEMPORARY/Deus/In A Bar, Under The Sea/13 Disappointed In The Sun.mp3",missing_date,
CONTEMPORARY,"/data/Music/CONTEMPORARY/Deus/In A Bar, Under The Sea/14 Roses.mp3",missing_albumartist,
CONTEMPORARY,"/data/Music/CONTEMPORARY/Deus/In A Bar, Under The Sea/14 Roses.mp3",missing_date,
CONTEMPORARY,"/data/Music/CONTEMPORARY/Deus/In A Bar, Under The Sea/15 Wake Me Up Before I Sleep.mp3",missing_albumartist,
CONTEMPORARY,"/data/Music/CONTEMPORARY/Deus/In A Bar, Under The Sea/15 Wake Me Up Before I Sleep.mp3",missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/Pocket Revolution/01 Bad Timing 2.m4a,missing_albumartist,
CONTEMPORARY,"/data/Music/CONTEMPORARY/Deus/Pocket Revolution/02 7 Days, 7 Weeks.m4a",missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/Pocket Revolution/03 Stop-Start Nature.m4a,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/Pocket Revolution/04 If You Don't Get What You Want.m4a,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/Pocket Revolution/05 What We Talk About (When We Talk.m4a,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/Pocket Revolution/06 Include Me Out 2.m4a,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/Pocket Revolution/07 Pocket Revolution.m4a,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/Pocket Revolution/08 Nightshopping.m4a,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/Pocket Revolution/09 Cold Sun Of Circumstance.m4a,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/Pocket Revolution/10 The Real Sugar.m4a,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/Pocket Revolution/11 Sun Ra.m4a,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/Pocket Revolution/12 Nothing Really Ends 2.m4a,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/The Ideal Crash/01 Put The Freaks Up Front.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/The Ideal Crash/01 Put The Freaks Up Front.mp3,missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/The Ideal Crash/02 Sister Dew.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/The Ideal Crash/02 Sister Dew.mp3,missing_date,
CONTEMPORARY,"/data/Music/CONTEMPORARY/Deus/The Ideal Crash/03 One Advice, Space.mp3",missing_albumartist,
CONTEMPORARY,"/data/Music/CONTEMPORARY/Deus/The Ideal Crash/03 One Advice, Space.mp3",missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/The Ideal Crash/04 The Magic Hour.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/The Ideal Crash/04 The Magic Hour.mp3,missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/The Ideal Crash/05 The Ideal Crash.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/The Ideal Crash/05 The Ideal Crash.mp3,missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/The Ideal Crash/06 Instant Street.m4a,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/The Ideal Crash/06 Instant Street.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/The Ideal Crash/06 Instant Street.mp3,missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/The Ideal Crash/07 Magdalena.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/The Ideal Crash/07 Magdalena.mp3,missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/The Ideal Crash/08 Everybody's Weird.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/The Ideal Crash/08 Everybody's Weird.mp3,missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/The Ideal Crash/09 Let's See Who Goes Down First.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/The Ideal Crash/09 Let's See Who Goes Down First.mp3,missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/The Ideal Crash/10 Dream Sequence #1.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/The Ideal Crash/10 Dream Sequence #1.mp3,missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/Unknown Album/Nothing Really Ends.mp3,missing_album,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/Unknown Album/Nothing Really Ends.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/Unknown Album/Nothing Really Ends.mp3,missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/Unknown Album/Song for Eric.mp3,missing_album,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/Unknown Album/Song for Eric.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/Unknown Album/Song for Eric.mp3,missing_tracknumber,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/Worst Case Scenario/01 intro.MP3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/Worst Case Scenario/01 intro.MP3,missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/Worst Case Scenario/02 suds & soda.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/Worst Case Scenario/02 suds & soda.mp3,missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/Worst Case Scenario/03 w.c.s. (first draft).mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/Worst Case Scenario/03 w.c.s. (first draft).mp3,missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/Worst Case Scenario/04 jigsaw you.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/Worst Case Scenario/04 jigsaw you.mp3,missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/Worst Case Scenario/05 morticiachair.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/Worst Case Scenario/05 morticiachair.mp3,missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/Worst Case Scenario/06 via.MP3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/Worst Case Scenario/06 via.MP3,missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/Worst Case Scenario/07 right as rain.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/Worst Case Scenario/07 right as rain.mp3,missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/Worst Case Scenario/08 mute.MP3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/Worst Case Scenario/08 mute.MP3,missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/Worst Case Scenario/09 lets get lost.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/Worst Case Scenario/09 lets get lost.mp3,missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/Worst Case Scenario/10 hotellounge (be the death of me).mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/Worst Case Scenario/10 hotellounge (be the death of me).mp3,missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/Worst Case Scenario/11 shake your hip.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/Worst Case Scenario/11 shake your hip.mp3,missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/Worst Case Scenario/12 great american nude.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/Worst Case Scenario/12 great american nude.mp3,missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/Worst Case Scenario/13 secret hell.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/Worst Case Scenario/13 secret hell.mp3,missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/Worst Case Scenario/14 divebomb djingle.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Deus/Worst Case Scenario/14 divebomb djingle.mp3,missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/Billboard Top 100 of 1973/10 Touch Me In The Morning.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/Billboard Top 100 of 1979/97 The Boss.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/Billboard Top 100 of 1980/18 Upside Down.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/Billboard Top 100 of 1981/42 It's My Turn.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/Billboard Top 100 of 1981/98 I'm Coming Out.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/Billboard Top 100 of 1982/Mirror Mirror.mp3.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/Billboard Top 100 of 1982/Mirror Mirror.mp3.mp3,missing_tracknumber,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/Billboard Top 100 of 1982/Muscles.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/Billboard Top 100 of 1982/Muscles.mp3,missing_tracknumber,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/Billboard Top 100 of 1985/49 Missing You.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/Mahogany Soundtrack/43 Theme From Mahogany.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/The Ultimate Collection/01 Where Did Our Love Go.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/The Ultimate Collection/01 Where Did Our Love Go.mp3,missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/The Ultimate Collection/02 Baby Love.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/The Ultimate Collection/02 Baby Love.mp3,missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/The Ultimate Collection/03 You Can't Hurry Love.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/The Ultimate Collection/03 You Can't Hurry Love.mp3,missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/The Ultimate Collection/04 Reflections.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/The Ultimate Collection/04 Reflections.mp3,missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/The Ultimate Collection/05 Reach Out And Touch.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/The Ultimate Collection/05 Reach Out And Touch.mp3,missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/The Ultimate Collection/06 Ain't No Mountain High Enough.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/The Ultimate Collection/06 Ain't No Mountain High Enough.mp3,missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/The Ultimate Collection/07 Touch Me In The Morning.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/The Ultimate Collection/07 Touch Me In The Morning.mp3,missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/The Ultimate Collection/08 Love Hangover.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/The Ultimate Collection/08 Love Hangover.mp3,missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/The Ultimate Collection/09 I'm Still Waiting.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/The Ultimate Collection/09 I'm Still Waiting.mp3,missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/The Ultimate Collection/10 Upside Down.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/The Ultimate Collection/10 Upside Down.mp3,missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/The Ultimate Collection/11 Theme From Mahogony.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/The Ultimate Collection/11 Theme From Mahogony.mp3,missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/The Ultimate Collection/12 Endless Love.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/The Ultimate Collection/12 Endless Love.mp3,missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/The Ultimate Collection/13 Why Do Fools Fall In Love.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/The Ultimate Collection/13 Why Do Fools Fall In Love.mp3,missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/The Ultimate Collection/14 Chain Reaction.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/The Ultimate Collection/14 Chain Reaction.mp3,missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/The Ultimate Collection/15 When You Tell Me That You Love Me.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/The Ultimate Collection/15 When You Tell Me That You Love Me.mp3,missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/The Ultimate Collection/16 One Shining Moment.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/The Ultimate Collection/16 One Shining Moment.mp3,missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/The Ultimate Collection/17 If We Hold On Together.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/The Ultimate Collection/17 If We Hold On Together.mp3,missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/The Ultimate Collection/18 The Best Years Of My Life.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/The Ultimate Collection/18 The Best Years Of My Life.mp3,missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/The Ultimate Collection/19 Your Love.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/The Ultimate Collection/19 Your Love.mp3,missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/The Ultimate Collection/20 Lets Make Every Moment Count.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/The Ultimate Collection/20 Lets Make Every Moment Count.mp3,missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/Unknown Album/06 Ain't No Mountain High Enough.mp3,missing_album,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/Unknown Album/06 Ain't No Mountain High Enough.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/Unknown Album/07 I Want Muscles.mp3,missing_album,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/Unknown Album/07 I Want Muscles.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/Unknown Album/07 I Want Muscles.mp3,missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/Unknown Album/15 Love Hangover.mp3,missing_album,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross/Unknown Album/15 Love Hangover.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross & Lionel Richie/Billboard Top 100 of 1981/02 Endless Love 2.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross & Lionel Richie/Billboard Top 100 of 1981/02 Endless Love.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross & Marvin Gaye/Billboard Top 100 of 1974/91 My Mistake 2.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross & Marvin Gaye/Billboard Top 100 of 1974/91 My Mistake.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross & Michael Jackson/icemp3z@icqmail.com/Eaten Alive (Special 12'' Ver).mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross & Michael Jackson/icemp3z@icqmail.com/Eaten Alive (Special 12'' Ver).mp3,missing_tracknumber,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross & Michael Jackson/icemp3z@icqmail.com/Eaten Alive (Special 12'' Ver).mp3,missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross & Supremes & Temptations/Unknown Album/88 I'm Gonna Make You Love Me.mp3,missing_album,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross & Supremes & Temptations/Unknown Album/88 I'm Gonna Make You Love Me.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross & The Supremes/Unknown Album/10 I'm Gonna Make You Love Me.mp3,missing_album,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross & The Supremes/Unknown Album/10 I'm Gonna Make You Love Me.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross & The Supremes/Unknown Album/10 I'm Gonna Make You Love Me.mp3,missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross & The Supremes/Unknown Album/27 Love Child 2.mp3,missing_album,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross & The Supremes/Unknown Album/27 Love Child 2.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross & The Supremes/Unknown Album/27 Love Child.mp3,missing_album,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross & The Supremes/Unknown Album/27 Love Child.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross & The Supremes/Unknown Album/41 Reflections 2.mp3,missing_album,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross & The Supremes/Unknown Album/41 Reflections 2.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross & The Supremes/Unknown Album/41 Reflections.mp3,missing_album,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross & The Supremes/Unknown Album/41 Reflections.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross & The Supremes/Unknown Album/You Can't Hurry Love.mp3,missing_album,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross & The Supremes/Unknown Album/You Can't Hurry Love.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross & The Supremes/Unknown Album/You Can't Hurry Love.mp3,missing_tracknumber,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross & The Supremes/Unknown Album/You Can't Hurry Love.mp3,missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross _ Marvin Gaye/The Very Best of Marvin Gaye [Polygram]/04 You Are Everything.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross _ Marvin Gaye/The Very Best of Marvin Gaye [Polygram]/04 You Are Everything.mp3,missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross and the Supremes/Unknown Album/Where Did Our Love Go_.mp3,missing_album,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross and the Supremes/Unknown Album/Where Did Our Love Go_.mp3,missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross and the Supremes/Unknown Album/Where Did Our Love Go_.mp3,missing_tracknumber,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross and the Supremes/Unknown Album/Where Did Our Love Go_.mp3,missing_date,
CONTEMPORARY,/data/Music/CONTEMPORARY/Diana Ross_Lionel Richie/Back to Front/07 Endless Love.m4a,missing_albumartist,
CONTEMPORARY,"/data/Music/CONTEMPORARY/Diana Ross_Lionel Richie/Kuschelrock, Vol. 3 Disc 1/15 Endless Love.m4a",missing_albumartist,
CONTEMPORARY,/data/Music/CONTEMPORARY/Dido/Billboard Top 100 of 2004/36 White Flag.mp3,missing_albumartist,
